key_id,en,fr,name_toflit_simplification,id_toflit,datasprint1
00000002,Passenger,Passagers,pâte d'asperges,pâte_d'asperges~product_simplification,False
00000002,Passenger,Passagers,tapsel large,tapsel_large~product_simplification,False
00000002,Passenger,Passagers,serge de laine,serge_de_laine~product_simplification,False
00000002,Passenger,Passagers,serge des prises,serge_des_prises~product_simplification,False
00000002,Passenger,Passagers,graisse de gras de peau,graisse_de_gras_de_peau~product_simplification,False
00000002,Passenger,Passagers,papier d'estrasse gris,papier_d'estrasse_gris~product_simplification,False
00000002,Passenger,Passagers,espars,espars~product_simplification,False
00000002,Passenger,Passagers,serge sergette,serge_sergette~product_simplification,False
00000002,Passenger,Passagers,peaux grasses de veau,peaux_grasses_de_veau~product_simplification,False
00000002,Passenger,Passagers,sagre,sagre~product_simplification,False
00000002,Passenger,Passagers,câpres d'Espagne,câpres_d'Espagne~product_simplification,False
00000002,Passenger,Passagers,passepierre,passepierre~product_simplification,False
00000002,Passenger,Passagers,serge ???,serge_???~product_simplification,False
00000002,Passenger,Passagers,graine de Perse,graine_de_Perse~product_simplification,False
00000002,Passenger,Passagers,serans à peigner,serans_à_peigner~product_simplification,False
00000002,Passenger,Passagers,fer d'Espagne,fer_d'Espagne~product_simplification,False
00000002,Passenger,Passagers,asperges,asperges~product_simplification,False
00000002,Passenger,Passagers,gras,gras~product_simplification,False
00000002,Passenger,Passagers,safran d'Espagne,safran_d'Espagne~product_simplification,False
00000002,Passenger,Passagers,serge drapée,serge_drapée~product_simplification,False
00000002,Passenger,Passagers,sparterie,sparterie~product_simplification,False
00000002,Passenger,Passagers,??? gras,???_gras~product_simplification,False
00000002,Passenger,Passagers,serge,serge~product_simplification,False
00000002,Passenger,Passagers,rapsel,rapsel~product_simplification,False
00000002,Passenger,Passagers,drap d'Espagne,drap_d'Espagne~product_simplification,False
00000002,Passenger,Passagers,grains d'Espagne,grains_d'Espagne~product_simplification,False
00000002,Passenger,Passagers,perses,perses~product_simplification,False
00000002,Passenger,Passagers,passagers,passagers~product_simplification,False
00000002,Passenger,Passagers,serge drap,serge_drap~product_simplification,False
00000002,Passenger,Passagers,sergette,sergette~product_simplification,False
00000002,Passenger,Passagers,agrès,agrès~product_simplification,False
00000002,Passenger,Passagers,pierres à aiguiser,pierres_à_aiguiser~product_simplification,False
00000002,Passenger,Passagers,graine d'asperges,graine_d'asperges~product_simplification,False
00000002,Passenger,Passagers,passementerie d'argent,passementerie_d'argent~product_simplification,False
00000002,Passenger,Passagers,serge du pays,serge_du_pays~product_simplification,False
00000002,Passenger,Passagers,serpes,serpes~product_simplification,False
00000002,Passenger,Passagers,parse,parse~product_simplification,False
00000002,Passenger,Passagers,drap grossier,drap_grossier~product_simplification,False
00000002,Passenger,Passagers,presse,presse~product_simplification,False
00000002,Passenger,Passagers,serge à draper,serge_à_draper~product_simplification,False
00000002,Passenger,Passagers,paesures,paesures~product_simplification,False
00000013,Sundries,Diverses marchandises,sabres ordinaires,sabres_ordinaires~product_simplification,False
00000013,Sundries,Diverses marchandises,chevrons,chevrons~product_simplification,False
00000013,Sundries,Diverses marchandises,instruments de mathématique et instruments de chirurgie,instruments_de_mathématique_et_instruments_de_chirurgie~product_simplification,False
00000013,Sundries,Diverses marchandises,anchois et sardines,anchois_et_sardines~product_simplification,False
00000013,Sundries,Diverses marchandises,chevrons de sapin de 3 à 4 pieds,chevrons_de_sapin_de_3_à_4_pieds~product_simplification,False
00000013,Sundries,Diverses marchandises,chaudière et marmites et étuve de fonte,chaudière_et_marmites_et_étuve_de_fonte~product_simplification,False
00000013,Sundries,Diverses marchandises,perches de sapin de 18 pieds,perches_de_sapin_de_18_pieds~product_simplification,False
00000013,Sundries,Diverses marchandises,chevrons de sapin 12 pieds,chevrons_de_sapin_12_pieds~product_simplification,False
00000013,Sundries,Diverses marchandises,liens de chanvre,liens_de_chanvre~product_simplification,False
00000013,Sundries,Diverses marchandises,bordage de chêne,bordage_de_chêne~product_simplification,False
00000013,Sundries,Diverses marchandises,bras de cheminée,bras_de_cheminée~product_simplification,False
00000013,Sundries,Diverses marchandises,verdet non cristallisé,verdet_non_cristallisé~product_simplification,False
00000013,Sundries,Diverses marchandises,drogues gomme médicinales diverses,drogues_gomme_médicinales_diverses~product_simplification,False
00000013,Sundries,Diverses marchandises,peaux de cheval marin,peaux_de_cheval_marin~product_simplification,False
00000013,Sundries,Diverses marchandises,chanvre dit chenevolle,chanvre_dit_chenevolle~product_simplification,False
00000013,Sundries,Diverses marchandises,toile de lin blanche,toile_de_lin_blanche~product_simplification,False
00000013,Sundries,Diverses marchandises,porcelaine,porcelaine~product_simplification,False
00000013,Sundries,Diverses marchandises,vin d'Alicante,vin_d'Alicante~product_simplification,False
00000013,Sundries,Diverses marchandises,armoires de chêne,armoires_de_chêne~product_simplification,False
