key_id,en,fr,name_toflit_simplification,id_toflit,datasprint1
00000002,Passenger,Passagers,passagers algériens,passagers_algériens~product_simplification,False
00000002,Passenger,Passagers,passagers,passagers~product_simplification,False
00000013,Sundries,Diverses marchandises,toile des Indes,toile_des_Indes~product_simplification,False
00000013,Sundries,Diverses marchandises,marchandises permises,marchandises_permises~product_simplification,False
00000013,Sundries,Diverses marchandises,marchandises,marchandises~product_simplification,False
00000013,Sundries,Diverses marchandises,marchandises venant de l'étranger pour être réexportées aux colonies françaises principalement en armes barres de fers toile Guinée viande salée etc.,marchandises_venant_de_l'étranger_pour_être_réexportées_aux_colonies_françaises_principalement_en_armes_barres_de_fers_toile_Guinée_viande_salée_etc.~product_simplification,False
00000013,Sundries,Diverses marchandises,??? diverses,???_diverses~product_simplification,False
00000013,Sundries,Diverses marchandises,valeurs de diverses marchandises entrées en franchise de droits à charge de réexportation pour le commerce colonial,valeurs_de_diverses_marchandises_entrées_en_franchise_de_droits_à_charge_de_réexportation_pour_le_commerce_colonial~product_simplification,False
00000013,Sundries,Diverses marchandises,marchandises de Montauban,marchandises_de_Montauban~product_simplification,False
00000013,Sundries,Diverses marchandises,marchandises dont le plus fort article n'excède pas 10000 livres,marchandises_dont_le_plus_fort_article_n'excède_pas_10000_livres~product_simplification,False
00000013,Sundries,Diverses marchandises,marchandises des Indes,marchandises_des_Indes~product_simplification,False
00000013,Sundries,Diverses marchandises,mobilier,mobilier~product_simplification,False
00000013,Sundries,Diverses marchandises,étoffe des Indes,étoffe_des_Indes~product_simplification,False
00000013,Sundries,Diverses marchandises,marchandises sèches,marchandises_sèches~product_simplification,False
00000013,Sundries,Diverses marchandises,marchandises en articles de moindre importance,marchandises_en_articles_de_moindre_importance~product_simplification,False
00000027,Wheat,Blé,blé avarié,blé_avarié~product_simplification,False
00000027,Wheat,Blé,grains orge,grains_orge~product_simplification,False
00000027,Wheat,Blé,grains de prune,grains_de_prune~product_simplification,False
00000027,Wheat,Blé,moulins à blé et à bras,moulins_à_blé_et_à_bras~product_simplification,False
00000027,Wheat,Blé,pierres à fouler le blé,pierres_à_fouler_le_blé~product_simplification,False
00000027,Wheat,Blé,grains blé et froment,grains_blé_et_froment~product_simplification,False
00000027,Wheat,Blé,grains froment par Bayonne et Marseille,grains_froment_par_Bayonne_et_Marseille~product_simplification,False
00000027,Wheat,Blé,farine de grains blé,farine_de_grains_blé~product_simplification,False
00000027,Wheat,Blé,farine de grains blé et froment,farine_de_grains_blé_et_froment~product_simplification,False
